DateCourse;Numéro -Voit;sched_start;sched_end;Type;CodeLong;Ligne;Category
2025-06-30;L - 1;1900-01-01 12:02:00;1900-01-01 12:26:40;Régulier;ATEC02;L;ODIER
2025-06-30;L - 3;1900-01-01 11:32:00;1900-01-01 11:56:40;Régulier;ATEC02;L;ODIER
2025-06-30;L - 2;1900-01-01 11:03:00;1900-01-01 11:27:40;Régulier;ATEC02;L;ODIER
2025-06-30;L - 6;1900-01-01 10:33:00;1900-01-01 10:57:40;Régulier;ATEC02;L;ODIER
2025-06-30;L - 1;1900-01-01 10:02:00;1900-01-01 10:26:00;Régulier;ATEC02;L;ODIER
2025-06-30;L - 3;1900-01-01 09:32:00;1900-01-01 09:56:00;Régulier;ATEC02;L;ODIER
2025-06-30;L - 2;1900-01-01 09:03:00;1900-01-01 09:27:00;Régulier;ATEC02;L;ODIER
2025-06-30;L - 6;1900-01-01 08:33:00;1900-01-01 08:56:20;Régulier;ATEC02;L;ODIER
2025-06-30;L - 1;1900-01-01 08:03:00;1900-01-01 08:26:20;Régulier;ATEC02;L;ODIER
2025-06-30;L - 3;1900-01-01 07:33:00;1900-01-01 07:57:40;Régulier;ATEC02;L;ODIER
2025-06-30;L - 2;1900-01-01 07:03:00;1900-01-01 07:27:40;Régulier;ATEC02;L;ODIER
2025-06-30;L - 4;1900-01-01 06:32:00;1900-01-01 06:55:20;Régulier;ATEC02;L;ODIER
2025-06-30;L - 1;1900-01-01 06:02:00;1900-01-01 06:25:20;Régulier;ATEC02;L;ODIER
2025-06-30;L - 3;1900-01-01 05:30:00;1900-01-01 05:52:00;Régulier;ATEC02;L;ODIER
2025-06-30;L - 1;1900-01-01 04:56:00;1900-01-01 05:18:00;Régulier;ATEC02;L;ODIER
2025-06-29;60 - 15;1900-01-01 23:14:00;1900-01-01 23:59:20;Régulier;GXAI01;60;Rdta
2025-06-29;60 - 14;1900-01-01 22:14:00;1900-01-01 23:01:40;Régulier;GXAI01;60;Rdta
2025-06-29;60 - 15;1900-01-01 21:13:00;1900-01-01 22:02:20;Régulier;GXAI01;60;Rdta
2025-06-29;60 - 14;1900-01-01 20:10:00;1900-01-01 21:00:40;Régulier;GXAI01;60;Rdta
2025-06-29;60 - 11;1900-01-01 19:09:40;1900-01-01 20:00:40;Régulier;GXAI01;60;Rdta
2025-06-29;60 - 13;1900-01-01 18:10:00;1900-01-01 19:02:00;Régulier;GXAI01;60;Rdta
2025-06-29;60 - 11;1900-01-01 17:08:40;1900-01-01 18:02:00;Régulier;GXAI01;60;Rdta
2025-06-29;60 - 10;1900-01-01 16:09:00;1900-01-01 17:02:00;Régulier;GXAI01;60;Rdta
2025-06-29;60 - 7;1900-01-01 15:09:40;1900-01-01 16:02:20;Régulier;GXAI01;60;Rdta
2025-06-29;60 - 9;1900-01-01 14:09:40;1900-01-01 15:02:20;Régulier;GXAI01;60;Rdta
2025-06-29;60 - 7;1900-01-01 13:10:20;1900-01-01 14:02:40;Régulier;GXAI01;60;Rdta
2025-06-29;60 - 6;1900-01-01 12:10:00;1900-01-01 13:02:20;Régulier;GXAI01;60;Rdta
2025-06-29;60 - 4;1900-01-01 11:10:20;1900-01-01 12:02:40;Régulier;GXAI01;60;Rdta
2025-06-29;60 - 6;1900-01-01 10:10:00;1900-01-01 11:02:00;Régulier;GXAI01;60;Rdta
2025-06-29;60 - 4;1900-01-01 09:11:00;1900-01-01 10:01:20;Régulier;GXAI01;60;Rdta
2025-06-29;60 - 3;1900-01-01 08:11:20;1900-01-01 09:00:20;Régulier;GXAI01;60;Rdta
2025-06-29;60 - 1;1900-01-01 07:12:00;1900-01-01 07:58:20;Régulier;GXAI01;60;Rdta
2025-06-29;60 - 3;1900-01-01 06:12:20;1900-01-01 06:57:20;Régulier;GXAI01;60;Rdta
2025-06-29;60 - 2;1900-01-01 05:42:20;1900-01-01 06:27:20;Régulier;GXAI01;60;Rdta
2025-06-29;60 - 1;1900-01-01 05:12:20;1900-01-01 05:57:20;Régulier;GXAI01;60;Rdta
2025-06-29;60 - 16;1900-01-01 23:10:20;1900-01-01 23:29:40;Régulier;FEMA00;60;Rdta
2025-06-29;60 - 16;1900-01-01 22:10:20;1900-01-01 22:31:40;Régulier;FEMA00;60;Rdta
2025-06-29;60 - 12;1900-01-01 21:11:00;1900-01-01 21:32:40;Régulier;FEMA00;60;Rdta
2025-06-29;60 - 12;1900-01-01 20:09:00;1900-01-01 20:31:00;Régulier;FEMA00;60;Rdta
2025-06-29;60 - 12;1900-01-01 19:09:20;1900-01-01 19:31:40;Régulier;FEMA00;60;Rdta
2025-06-29;60 - 12;1900-01-01 18:09:20;1900-01-01 18:32:40;Régulier;FEMA00;60;Rdta
2025-06-29;60 - 8;1900-01-01 17:09:00;1900-01-01 17:33:00;Régulier;FEMA00;60;Rdta
2025-06-29;60 - 8;1900-01-01 16:09:00;1900-01-01 16:33:00;Régulier;FEMA00;60;Rdta
2025-06-29;60 - 8;1900-01-01 15:09:00;1900-01-01 15:33:00;Régulier;FEMA00;60;Rdta
2025-06-29;60 - 8;1900-01-01 14:08:40;1900-01-01 14:32:40;Régulier;FEMA00;60;Rdta
2025-06-29;60 - 5;1900-01-01 13:08:20;1900-01-01 13:32:00;Régulier;FEMA00;60;Rdta
2025-06-29;60 - 5;1900-01-01 12:08:20;1900-01-01 12:32:00;Régulier;FEMA00;60;Rdta
2025-06-29;60 - 5;1900-01-01 11:08:00;1900-01-01 11:31:40;Régulier;FEMA00;60;Rdta
2025-06-29;60 - 5;1900-01-01 10:08:20;1900-01-01 10:31:20;Régulier;FEMA00;60;Rdta
2025-06-29;60 - 2;1900-01-01 09:08:20;1900-01-01 09:30:20;Régulier;FEMA00;60;Rdta
2025-06-29;60 - 2;1900-01-01 08:08:20;1900-01-01 08:30:00;Régulier;FEMA00;60;Rdta
2025-06-29;60 - 2;1900-01-01 07:08:20;1900-01-01 07:28:20;Régulier;FEMA00;60;Rdta
2025-06-29;60 - 16;1900-01-01 23:40:00;;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 14;1900-01-01 23:10:00;1900-01-01 23:59:00;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 16;1900-01-01 22:40:00;1900-01-01 23:02:40;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 15;1900-01-01 22:10:00;1900-01-01 23:00:40;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 12;1900-01-01 21:40:00;1900-01-01 22:03:40;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 14;1900-01-01 21:10:00;1900-01-01 22:02:00;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 12;1900-01-01 20:40:00;1900-01-01 21:03:20;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 11;1900-01-01 20:10:00;1900-01-01 21:02:20;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 12;1900-01-01 19:40:00;1900-01-01 20:04:00;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 13;1900-01-01 19:10:00;1900-01-01 20:02:40;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 12;1900-01-01 18:40:00;1900-01-01 19:04:20;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 11;1900-01-01 18:10:00;1900-01-01 19:02:40;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 8;1900-01-01 17:40:00;1900-01-01 18:04:20;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 10;1900-01-01 17:10:00;1900-01-01 18:02:40;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 8;1900-01-01 16:40:00;1900-01-01 17:04:20;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 7;1900-01-01 16:09:40;1900-01-01 17:02:20;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 8;1900-01-01 15:40:00;1900-01-01 16:04:20;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 9;1900-01-01 15:10:00;1900-01-01 16:02:40;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 8;1900-01-01 14:39:40;1900-01-01 15:04:00;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 7;1900-01-01 14:10:00;1900-01-01 15:02:40;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 5;1900-01-01 13:39:20;1900-01-01 14:03:40;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 6;1900-01-01 13:10:00;1900-01-01 14:02:40;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 5;1900-01-01 12:39:40;1900-01-01 13:03:20;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 4;1900-01-01 12:10:00;1900-01-01 13:01:40;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 5;1900-01-01 11:39:40;1900-01-01 12:03:20;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 6;1900-01-01 11:10:00;1900-01-01 12:01:20;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 5;1900-01-01 10:40:00;1900-01-01 11:02:40;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 4;1900-01-01 10:10:00;1900-01-01 11:00:20;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 2;1900-01-01 09:40:00;1900-01-01 10:02:40;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 3;1900-01-01 09:10:00;1900-01-01 10:00:20;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 2;1900-01-01 08:40:00;1900-01-01 09:02:00;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 1;1900-01-01 08:10:00;1900-01-01 08:58:40;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 2;1900-01-01 07:40:00;1900-01-01 08:01:00;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 3;1900-01-01 07:10:00;1900-01-01 07:57:00;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 2;1900-01-01 06:40:00;1900-01-01 07:00:20;Régulier;CVIN03;60;Rdta
2025-06-29;60 - 1;1900-01-01 06:10:00;1900-01-01 06:56:00;Régulier;CVIN03;60;Rdta
2025-06-26;60 - 54;1900-01-01 23:44:00;;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 51;1900-01-01 23:14:00;1900-01-01 23:59:20;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 53;1900-01-01 22:44:00;1900-01-01 23:30:20;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 52;1900-01-01 22:14:00;1900-01-01 23:01:40;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 48;1900-01-01 21:43:00;1900-01-01 22:31:20;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 51;1900-01-01 21:13:00;1900-01-01 22:02:20;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 47;1900-01-01 20:41:40;1900-01-01 21:31:40;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 50;1900-01-01 20:16:40;1900-01-01 21:07:20;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 44;1900-01-01 19:50:40;1900-01-01 20:39:00;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 48;1900-01-01 19:27:20;1900-01-01 20:16:40;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 43;1900-01-01 19:03:20;1900-01-01 19:53:40;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 41;1900-01-01 18:52:00;1900-01-01 19:36:20;Régulier;GXAI01;61;Rdta
2025-06-26;60 - 47;1900-01-01 18:30:20;1900-01-01 19:22:00;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 39;1900-01-01 18:22:00;1900-01-01 19:07:20;Régulier;GXAI01;61;Rdta
2025-06-26;60 - 38;1900-01-01 18:04:20;1900-01-01 18:57:00;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 46;1900-01-01 17:46:40;1900-01-01 18:40:20;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 45;1900-01-01 17:39:20;1900-01-01 18:27:20;Régulier;GXAI01;61;Rdta
2025-06-26;60 - 44;1900-01-01 17:21:00;1900-01-01 18:17:00;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 35;1900-01-01 17:08:20;1900-01-01 18:04:20;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 43;1900-01-01 16:54:40;1900-01-01 17:50:40;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 41;1900-01-01 16:39:20;1900-01-01 17:35:20;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 31;1900-01-01 16:30:00;1900-01-01 17:19:00;Régulier;GXAI01;61;Rdta
2025-06-26;60 - 39;1900-01-01 16:07:40;1900-01-01 17:04:00;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 38;1900-01-01 16:00:40;1900-01-01 16:49:00;Régulier;GXAI01;61;Rdta
2025-06-26;60 - 36;1900-01-01 15:48:40;1900-01-01 16:44:40;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 33;1900-01-01 15:33:40;1900-01-01 16:29:20;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 32;1900-01-01 15:14:40;1900-01-01 16:10:00;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 25;1900-01-01 14:50:20;1900-01-01 15:44:40;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 31;1900-01-01 14:25:40;1900-01-01 15:20:00;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 30;1900-01-01 14:02:00;1900-01-01 14:55:20;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 28;1900-01-01 13:38:00;1900-01-01 14:31:20;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 26;1900-01-01 13:13:20;1900-01-01 14:06:40;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 25;1900-01-01 12:49:20;1900-01-01 13:42:40;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 21;1900-01-01 12:25:20;1900-01-01 13:18:40;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 24;1900-01-01 12:01:20;1900-01-01 12:55:20;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 18;1900-01-01 11:37:20;1900-01-01 12:31:20;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 22;1900-01-01 11:13:00;1900-01-01 12:07:00;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 17;1900-01-01 10:49:20;1900-01-01 11:42:00;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 21;1900-01-01 10:25:40;1900-01-01 11:18:00;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 15;1900-01-01 10:01:40;1900-01-01 10:54:00;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 18;1900-01-01 09:37:40;1900-01-01 10:29:20;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 12;1900-01-01 09:15:00;1900-01-01 10:07:20;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 17;1900-01-01 08:46:20;1900-01-01 09:41:00;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 9;1900-01-01 08:28:00;1900-01-01 09:24:00;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 16;1900-01-01 08:18:00;1900-01-01 09:07:20;Régulier;GXAI01;61;Rdta
2025-06-26;60 - 15;1900-01-01 07:56:40;1900-01-01 08:54:20;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 7;1900-01-01 07:50:40;1900-01-01 08:41:00;Régulier;GXAI01;61;Rdta
2025-06-26;60 - 6;1900-01-01 07:30:40;1900-01-01 08:28:00;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 5;1900-01-01 07:23:00;1900-01-01 08:12:40;Régulier;GXAI01;61;Rdta
2025-06-26;60 - 12;1900-01-01 07:05:40;1900-01-01 08:01:20;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 4;1900-01-01 06:58:40;1900-01-01 07:46:40;Régulier;GXAI01;61;Rdta
2025-06-26;60 - 3;1900-01-01 06:39:20;1900-01-01 07:33:00;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 9;1900-01-01 06:34:40;1900-01-01 07:18:40;Régulier;GXAI01;61;Rdta
2025-06-26;60 - 8;1900-01-01 06:18:20;1900-01-01 07:12:00;Régulier;GXAI01;60;Rdta
2025-06-26;60 - 2;1900-01-01 06:15:40;1900-01-01 06:57:20;Régulier;GXAI01;61;Rdta
